ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxblend,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmblend,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvblend,st_radvn,st_uj,st_ujerr,st_ujlim,st_ujblend,st_bj,st_bjerr,st_bjlim,st_bjblend,st_vj,st_vjerr,st_vjlim,st_vjblend,st_rc,st_rcerr,st_rclim,st_rcblend,st_ic,st_icerr,st_iclim,st_icblend,st_j,st_jerr,st_jlim,st_jblend,st_h,st_herr,st_hlim,st_hblend,st_k,st_kerr,st_klim,st_kblend,st_wise1,st_wise1err,st_wise1lim,st_wise1blend,st_wise2,st_wise2err,st_wise2lim,st_wise2blend,st_wise3,st_wise3err,st_wise3lim,st_wise3blend,st_wise4,st_wise4err,st_wise4lim,st_wise4blend,st_irac1,st_irac1err,st_irac1lim,st_irac1blend,st_irac2,st_irac2err,st_irac2lim,st_irac2blend,st_irac3,st_irac3err,st_irac3lim,st_irac3blend,st_irac4,st_irac4err,st_irac4lim,st_irac4blend,st_mips1,st_mips1err,st_mips1lim,st_mips1blend,st_mips2,st_mips2err,st_mips2lim,st_mips2blend,st_mips3,st_mips3err,st_mips3lim,st_mips3blend,st_iras1,st_iras1err,st_iras1lim,st_iras1blend,st_iras2,st_iras2err,st_iras2lim,st_iras2blend,st_iras3,st_iras3err,st_iras3lim,st_iras3blend,st_iras4,st_iras4err,st_iras4lim,st_iras4blend,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_umbjblend,st_bmvj,st_bmvjerr,st_bmvjlim,st_bmvjblend,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmicblend,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_vjmrcblend,st_jmh2,st_jmh2err,st_jmh2lim,st_jmh2blend,st_hmk2,st_hmk2err,st_hmk2lim,st_hmk2blend,st_jmk2,st_jmk2err,st_jmk2lim,st_jmk2blend,st_bmy,st_bmyerr,st_bmylim,st_bmyblend,st_m1,st_m1err,st_m1lim,st_m1blend,st_c1,st_c1err,st_c1lim,st_c1blend,st_colorn,st_spstr,st_ssperr,st_splim,st_spblend,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggblend,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfeblend,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumblend,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densblend,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_ageblend,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsiniblend,st_vsinin,st_acts,st_actserr,st_actslim,st_actsblend,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrblend,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxblend,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_publ_date,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_st_npar,pl_st_nref,rowupdate
291.934235,0.000031,19.46228231,0.00000204,19h27m44.22s,48.141651,0.000017,+48d08m29.9s,80.102243,0.000024,14.237868,0.000026,312.539230,0.000069,68.365882,0.000023,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.082,0.025,0,0,13.751,0.030,0,0,13.648,0.054,0,0,13.693,0.025,0,0,13.722,0.030,0,0,13.012,,-1,0,9.516,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.331,0.039,0,0,0.103,0.062,0,0,0.434,0.060,0,0,,,,,,,,,,,,,5,,,,,0,5854.00,200.00,-200.00,0,0,3,4.40,0.30,-0.30,0,0,3,0.136,,,0,0,1,[Fe/H],,,,,,0,1.09,0.55,-0.55,0,0,3,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-227 c,Kepler-227,c,2,0,3,Transit,2014,2014-03,0,0,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-227_c/,http://exoplanets.org/detail/Kepler-227_c,54.41869400,0.00046000,-0.00046000,0,1,0.290000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.271,0.136,-0.136,0,3.040,1.530,-1.530,0,0.028,0.014,-0.014,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.1880000,0.0059000,-0.0059000,0,1,2454995.510380,0.005350,-0.005350,0,1,BJD,0.0700,0.2100,-0.2100,0,1,,,,,0,,,,,0,,,,,0,16,0,2014-02-26
296.286133,0.000019,19.75240885,0.00000130,19h45m08.67s,48.224667,0.000017,+48d13m28.8s,81.502628,0.000021,11.676226,0.000019,319.567383,0.000049,67.194316,0.000021,2,,,,,,0,,,,,0,2.000,,,-6.000,,,6.300,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.528,0.029,0,0,14.113,0.039,0,0,14.132,0.072,0,0,14.087,0.025,0,0,14.170,0.033,0,0,13.100,,-1,0,9.616,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.415,0.049,0,0,-0.019,0.082,0,0,0.396,0.078,0,0,,,,,,,,,,,,,5,,,,,0,6043.00,200.00,-200.00,0,0,3,4.47,0.30,-0.30,0,0,3,-0.067,,,0,0,1,[Fe/H],,,,,,0,1.01,0.47,-0.47,0,0,3,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-228 b,Kepler-228,b,3,0,3,Transit,2014,2014-03,0,0,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-228_b/,http://exoplanets.org/detail/Kepler-228_b,2.56654600,0.00002600,-0.00002600,0,1,0.038000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.136,0.063,-0.063,0,1.530,0.710,-0.710,0,0.014,0.006,-0.006,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.0970000,0.0063000,-0.0063000,0,1,2455012.553600,0.005400,-0.005400,0,1,BJD,0.4500,0.3800,-0.3800,0,1,,,,,0,,,,,0,,,,,0,16,0,2014-02-26
296.286133,0.000019,19.75240885,0.00000130,19h45m08.67s,48.224667,0.000017,+48d13m28.8s,81.502628,0.000021,11.676226,0.000019,319.567383,0.000049,67.194316,0.000021,2,,,,,,0,,,,,0,2.000,,,-6.000,,,6.300,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.528,0.029,0,0,14.113,0.039,0,0,14.132,0.072,0,0,14.087,0.025,0,0,14.170,0.033,0,0,13.100,,-1,0,9.616,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.415,0.049,0,0,-0.019,0.082,0,0,0.396,0.078,0,0,,,,,,,,,,,,,5,,,,,0,6043.00,200.00,-200.00,0,0,3,4.47,0.30,-0.30,0,0,3,-0.067,,,0,0,1,[Fe/H],,,,,,0,1.01,0.47,-0.47,0,0,3,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-228 c,Kepler-228,c,3,0,3,Transit,2014,2014-03,0,0,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-228_c/,http://exoplanets.org/detail/Kepler-228_c,4.13444400,0.00001800,-0.00001800,0,1,0.052000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.241,0.111,-0.111,0,2.700,1.240,-1.240,0,0.025,0.011,-0.011,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.1301000,0.0031000,-0.0031000,0,1,2455005.976780,0.002300,-0.002300,0,1,BJD,0.1500,0.2300,-0.2300,0,1,,,,,0,,,,,0,,,,,0,16,0,2014-02-26
296.286133,0.000019,19.75240885,0.00000130,19h45m08.67s,48.224667,0.000017,+48d13m28.8s,81.502628,0.000021,11.676226,0.000019,319.567383,0.000049,67.194316,0.000021,2,,,,,,0,,,,,0,2.000,,,-6.000,,,6.300,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.528,0.029,0,0,14.113,0.039,0,0,14.132,0.072,0,0,14.087,0.025,0,0,14.170,0.033,0,0,13.100,,-1,0,9.616,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.415,0.049,0,0,-0.019,0.082,0,0,0.396,0.078,0,0,,,,,,,,,,,,,5,,,,,0,6043.00,200.00,-200.00,0,0,3,4.47,0.30,-0.30,0,0,3,-0.067,,,0,0,1,[Fe/H],,,,,,0,1.01,0.47,-0.47,0,0,3,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-228 d,Kepler-228,d,3,0,3,Transit,2014,2014-03,0,0,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-228_d/,http://exoplanets.org/detail/Kepler-228_d,11.09428600,0.00003600,-0.00003600,0,1,0.101000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.360,0.165,-0.165,0,4.040,1.850,-1.850,0,0.037,0.017,-0.017,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.1913000,0.0029000,-0.0029000,0,1,2455004.201230,0.001840,-0.001840,0,1,BJD,0.4600,0.2300,-0.2300,0,1,,,,,0,,,,,0,,,,,0,16,0,2014-02-26
286.999481,0.000019,19.13329875,0.00000130,19h07m59.88s,48.375797,0.000019,+48d22m32.9s,78.977761,0.000024,17.348249,0.000019,304.227910,0.000054,69.802784,0.000023,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.363,0.036,0,0,13.868,0.044,0,0,13.785,0.054,0,0,13.652,0.024,0,1,13.698,0.027,0,1,12.808,,-1,0,9.476,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.495,0.057,0,0,0.083,0.070,0,0,0.578,0.065,0,0,,,,,,,,,,,,,5,,,,,0,5120.00,200.00,-200.00,0,0,3,4.63,0.30,-0.30,0,0,3,-0.109,,,0,0,1,[Fe/H],,,,,,0,0.73,0.26,-0.26,0,0,3,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-229 b,Kepler-229,b,3,0,3,Transit,2014,2014-03,0,0,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-229_b/,http://exoplanets.org/detail/Kepler-229_b,6.25297200,0.00002100,-0.00002100,0,1,0.062000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.196,0.070,-0.070,0,2.200,0.780,-0.780,0,0.020,0.007,-0.007,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.1100000,0.0025000,-0.0025000,0,1,2455004.298840,0.001800,-0.001800,0,1,BJD,0.1100,0.2100,-0.2100,0,1,,,,,0,,,,,0,,,,,0,16,0,2014-02-26
286.999481,0.000019,19.13329875,0.00000130,19h07m59.88s,48.375797,0.000019,+48d22m32.9s,78.977761,0.000024,17.348249,0.000019,304.227910,0.000054,69.802784,0.000023,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.363,0.036,0,0,13.868,0.044,0,0,13.785,0.054,0,0,13.652,0.024,0,1,13.698,0.027,0,1,12.808,,-1,0,9.476,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.495,0.057,0,0,0.083,0.070,0,0,0.578,0.065,0,0,,,,,,,,,,,,,5,,,,,0,5120.00,200.00,-200.00,0,0,3,4.63,0.30,-0.30,0,0,3,-0.109,,,0,0,1,[Fe/H],,,,,,0,0.73,0.26,-0.26,0,0,3,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-229 c,Kepler-229,c,3,0,3,Transit,2014,2014-03,0,0,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-229_c/,http://exoplanets.org/detail/Kepler-229_c,16.06863800,0.00001900,-0.00001900,0,1,0.117000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.439,0.155,-0.155,0,4.920,1.740,-1.740,0,0.045,0.016,-0.016,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.1478000,0.0013000,-0.0013000,0,1,2455006.621650,0.000620,-0.000620,0,1,BJD,0.0000,0.1700,-0.1700,0,1,,,,,0,,,,,0,,,,,0,16,0,2014-02-26
286.999481,0.000019,19.13329875,0.00000130,19h07m59.88s,48.375797,0.000019,+48d22m32.9s,78.977761,0.000024,17.348249,0.000019,304.227910,0.000054,69.802784,0.000023,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.363,0.036,0,0,13.868,0.044,0,0,13.785,0.054,0,0,13.652,0.024,0,1,13.698,0.027,0,1,12.808,,-1,0,9.476,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.495,0.057,0,0,0.083,0.070,0,0,0.578,0.065,0,0,,,,,,,,,,,,,5,,,,,0,5120.00,200.00,-200.00,0,0,3,4.63,0.30,-0.30,0,0,3,-0.109,,,0,0,1,[Fe/H],,,,,,0,0.73,0.26,-0.26,0,0,3,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-229 d,Kepler-229,d,3,0,3,Transit,2014,2014-03,0,0,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-229_d/,http://exoplanets.org/detail/Kepler-229_d,41.19491200,0.00024800,-0.00024800,0,1,0.220000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.343,0.123,-0.123,0,3.850,1.380,-1.380,0,0.035,0.013,-0.013,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.2092000,0.0037000,-0.0037000,0,1,2454998.023650,0.003160,-0.003160,0,1,BJD,0.8000,0.2800,-0.2800,0,1,,,,,0,,,,,0,,,,,0,16,0,2014-02-26
285.718536,0.000022,19.04790243,0.00000148,19h02m52.45s,48.505859,0.000019,+48d30m21.1s,78.783629,0.000025,18.187791,0.000021,302.004487,0.000060,70.204062,0.000023,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,13.824,0.026,0,0,13.370,0.037,0,0,13.299,0.037,0,0,13.301,0.024,0,0,13.346,0.026,0,0,13.146,,-1,0,9.526,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.454,0.045,0,0,0.071,0.052,0,0,0.525,0.045,0,0,,,,,,,,,,,,,5,,,,,0,5588.00,200.00,-200.00,0,0,3,4.55,0.30,-0.30,0,0,3,-0.291,,,0,0,1,[Fe/H],,,,,,0,0.82,0.41,-0.41,0,0,3,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-230 b,Kepler-230,b,2,0,3,Transit,2014,2014-03,0,0,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-230_b/,http://exoplanets.org/detail/Kepler-230_b,32.62555500,0.00012600,-0.00012600,0,1,0.191000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.380,0.194,-0.194,0,4.260,2.170,-2.170,0,0.039,0.020,-0.020,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.2410000,0.0068000,-0.0068000,0,1,2455027.137420,0.001980,-0.001980,0,1,BJD,0.9100,0.0100,-0.0100,0,1,,,,,0,,,,,0,,,,,0,16,0,2014-02-26
164.262589,0.000001,10.95083923,0.00000009,10h57m03.02s,-68.667343,0.000001,-68d40m02.4s,292.802924,0.000001,-8.075282,0.000001,218.647840,0.000003,-63.363381,0.000001,2,10.92,0.58,-0.58,0,0,3,91.57,4.62,-5.14,0,3,-44.000,1.400,0,13.700,1.300,0,46.100,1.900,0,0,2,,,,,,0,,,,,7.595,0.015,0,0,7.360,0.010,0,0,,,,,,,,,6.906,0.019,0,0,6.867,0.047,0,0,6.789,0.021,0,0,6.717,0.067,0,1,6.745,0.020,0,1,6.692,0.015,0,0,5.475,0.028,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.008e+00,,1,0,3.575e+00,,1,0,7.410e-01,8.700e-02,0,0,-1.572e+00,,1,0,16,,,,,0.235,0.018,0,0,,,,,,,,,0.039,0.051,0,0,0.078,0.051,0,0,0.117,0.028,0,0,,,,,,,,,,,,,5,A8 III,,0,0,4,,,,,,0,,,,,,0,,,,,,0,,,,,,,0,,,,,,0,1.60,,,0,0,2,,,,,,0,0.017,0.004,-0.004,0,0,0,,,,,,0,,,,,0,,,,,0,,,,,0,1,0,1,0,0,3,0,HD 95086,HIP 53524,,HD 95086 b,HD 95086,b,1,0,3,Imaging,2013,2013-08,0,1,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_95086_b/,http://exoplanets.org/detail/HD_95086_b,,,,,0,55.700000,2.500000,-2.500000,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,5.00000,2.00000,-2.00000,0,1589.00000,636.00000,-636.00000,0,2,,,,,,,,,,,,,0,,,,,0,1000.00,200.00,-200.00,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,7,0,2013-06-03
164.698898,0.000003,10.97992655,0.00000018,10h58m47.74s,1.729216,0.000002,+01d43m45.2s,251.412506,0.000005,52.943472,0.000003,165.240050,0.000003,-4.429730,0.000003,2,6.71,1.02,-1.02,0,0,1,149.03,19.67,-26.72,0,1,-35.500,0.800,0,-46.300,0.800,0,58.300,1.100,0,0,2,,,,,,0,,,,,8.895,0.020,0,0,7.946,0.013,0,0,,,,,,,,,6.240,0.018,0,0,5.775,0.042,0,0,5.626,0.018,0,0,5.607,0.161,0,0,5.530,0.050,0,0,5.643,0.015,0,0,5.552,0.038,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.949,0.024,0,0,,,,,,,,,0.465,0.046,0,0,0.149,0.046,0,0,0.614,0.025,0,0,,,,,,,,,,,,,5,G8/K0 IV,,0,0,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,,,,,,0,,,,,,0,,,,,,1,,,,,0,,,,,0,,,,,0,2,0,1,1,0,3,1,HD 95089,HIP 53666,,HD 95089 b,HD 95089,b,1,0,3,Radial Velocity,2009,2010-05,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_95089_b/,http://exoplanets.org/detail/HD_95089_b,507.00000000,16.00000000,-16.00000000,0,1,1.510000,0.050000,-0.050000,0,1,,,,,0,2454983.000000,90.000000,-90.000000,0,1,0.157000,0.086000,-0.086000,0,1,317.0000,60.0000,-60.0000,0,1,,,,,0,1.20000,0.10000,-0.10000,0,381.38000,31.78170,-31.78170,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,12,0,2013-04-08
164.896194,0.000002,10.99307963,0.00000014,10h59m35.09s,43.814465,0.000002,+43d48m52.1s,169.037434,0.000005,61.995895,0.000002,147.262062,0.000003,34.083813,0.000002,2,3.06,0.99,-0.99,0,0,2,332.00,110.00,-110.00,0,2,-12.200,1.200,0,-12.200,1.200,0,17.300,1.700,0,0,2,,,,,,0,,,,,10.825,0.045,0,0,8.150,0.010,0,0,,,,,,,,,5.855,0.023,0,0,5.215,0.024,0,0,5.022,0.018,0,0,4.922,0.247,0,0,4.885,0.090,0,0,5.030,0.016,0,0,4.909,0.029,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.532e+00,8.700e-02,0,0,3.575e+00,,1,0,1.184e+00,,1,0,-1.151e+00,,1,0,18,,,,,2.675,0.046,0,0,,,,,,,,,0.640,0.033,0,0,0.193,0.030,0,0,0.833,0.029,0,0,,,,,,,,,,,,,6,K0,,0,0,2,4218.00,69.00,-69.00,0,0,1,1.78,0.30,-0.30,0,0,1,-0.180,0.050,-0.050,0,0,1,[Fe/H],2.280,0.380,-0.380,0,0,1,20.00,9.00,-9.00,0,0,1,1.20,0.22,-0.22,0,0,1,,,,,0,0,5.500,4.740,-2.540,0,0,0,2.6000,0.7000,-0.7000,0,0,1,,,,,0,,,,,0,,,,,0,1,0,1,0,0,1,0,HD 95127,HIP 53733,,HD 95127 b,HD 95127,b,1,0,3,Radial Velocity,2015,,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_95127/,,482.00000000,5.00000000,-5.00000000,0,1,1.280000,0.010000,-0.010000,0,1,,,,,0,2453200.500000,50.000000,-50.000000,0,1,0.110000,0.150000,-0.060000,0,1,40.0000,37.0000,-40.0000,0,1,116.000,16.000,-9.000,0,1,5.01000,0.61000,-0.44000,0,1592.26000,193.87000,-139.84000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,13,0,2015-02-05
166.185226,0.000004,11.07901510,0.00000025,11h04m44.45s,-2.513218,0.000002,-02d30m47.6s,257.778448,0.000007,50.760624,0.000004,168.270519,0.000004,-7.765725,0.000004,2,7.53,1.06,-1.06,0,0,1,132.80,16.39,-21.76,0,1,28.900,0.800,0,-16.200,0.800,0,33.100,1.100,0,0,2,,,,,,0,,,,,9.092,0.023,0,0,8.254,0.016,0,0,,,,,,,,,6.607,0.018,0,0,6.151,0.044,0,0,6.050,0.031,0,0,6.038,0.113,0,0,5.987,0.042,0,0,6.056,0.016,0,0,6.043,0.050,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0.838,0.028,0,0,,,,,,,,,0.456,0.048,0,0,0.101,0.054,0,0,0.557,0.036,0,0,,,,,,,,,,,,,5,G6 V,,0,0,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,1,,,,,,1,,,,,,1,,,,,,0,,,,,,0,,,,,,1,,,,,0,,,,,0,,,,,0,1,0,1,0,0,3,1,HD 96063,HIP 54158,,HD 96063 b,HD 96063,b,1,0,3,Radial Velocity,2011,2011-12,1,0,0,0,0,0,0,0,http://exoplanet.eu/catalog/hd_96063_b/,http://exoplanets.org/detail/HD_96063_b,361.10000000,9.90000000,-9.90000000,0,1,0.990000,0.030000,-0.030000,0,1,,,,,0,2455260.000000,120.000000,-120.000000,0,1,0.030000,,,0,1,30.0000,100.0000,-100.0000,0,1,25.900,3.500,-3.500,0,1,0.90000,0.10000,-0.10000,0,286.00000,31.80000,-31.80000,0,1,,,,,,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,13,0,2013-04-08
